iter	F1	Logloss
174	0.9999850344	0.0001019030643
175	0.9999850344	0.0001018502291
176	0.9999850344	0.0001011703003
177	0.9999850344	0.0001010280291
178	0.9999850344	0.0001005772956
179	0.9999850344	0.0001004537494
180	0.9999850344	0.0001002741139
181	0.9999850344	9.929724746e-05
182	0.9999850344	9.904921307e-05
183	0.9999850344	9.831005518e-05
184	0.9999850344	9.800581736e-05
185	0.9999850344	9.5950346e-05
186	0.9999850344	9.539964371e-05
187	0.9999850344	9.475267629e-05
188	0.9999850344	9.460180618e-05
189	0.9999850344	9.416626527e-05
190	0.9999850344	9.394623983e-05
191	0.9999850344	9.288576044e-05
192	0.9999850344	9.193805899e-05
193	0.9999850344	9.165709179e-05
194	0.9999850344	9.080935195e-05
195	0.9999850344	9.004400479e-05
196	0.9999850344	8.967191753e-05
197	0.9999850344	8.802624739e-05
198	0.9999850344	8.73606335e-05
199	0.9999850344	8.623853442e-05
200	0.9999850344	8.621405782e-05
201	0.9999850344	8.58386737e-05
202	0.9999850344	8.552607245e-05
203	0.9999850344	8.422694256e-05
204	0.9999850344	8.250057097e-05
205	0.9999850344	8.225727491e-05
206	0.9999850344	8.216351451e-05
207	0.9999850344	8.15266089e-05
208	0.9999850344	8.10800999e-05
209	0.9999850344	8.101318528e-05
210	0.9999925173	8.050522072e-05
211	0.9999925173	7.990527265e-05
212	0.9999925173	7.960078507e-05
213	0.9999925173	7.90624424e-05
214	0.9999925173	7.841668096e-05
215	0.9999925173	7.828138169e-05
216	0.9999925173	7.774251096e-05
217	0.9999925173	7.73725431e-05
218	0.9999925173	7.621066062e-05
219	0.9999925173	7.591271678e-05
220	0.9999925173	7.583148727e-05
221	0.9999925173	7.45457874e-05
222	0.9999925173	7.398685727e-05
223	0.9999925173	7.385803039e-05
224	0.9999925173	7.349260818e-05
225	0.9999925173	7.34459385e-05
226	0.9999925173	7.264237786e-05
227	0.9999925173	7.237180073e-05
228	0.9999925173	7.216098791e-05
229	0.9999925173	7.197625731e-05
230	0.9999925173	7.179090587e-05
231	0.9999925173	7.118061768e-05
232	0.9999925173	7.089175802e-05
233	0.9999925173	7.069832145e-05
234	0.9999925173	7.036197146e-05
235	0.9999925173	6.99426579e-05
236	0.9999925173	6.910204697e-05
237	0.9999925173	6.88093053e-05
238	0.9999925173	6.865058556e-05
239	0.9999925173	6.858359244e-05
240	0.9999925173	6.823847226e-05
241	0.9999925173	6.732200524e-05
242	0.9999925173	6.714502438e-05
243	0.9999925173	6.631357611e-05
244	0.9999925173	6.618153801e-05
245	0.9999925173	6.586676026e-05
246	0.9999925173	6.54477036e-05
247	0.9999925173	6.498002197e-05
248	0.9999925173	6.492035043e-05
249	0.9999925173	6.475110503e-05
250	0.9999925173	6.448723577e-05
251	0.9999925173	6.41305338e-05
252	0.9999925173	6.395711382e-05
253	0.9999925173	6.37959036e-05
254	0.9999925173	6.344887096e-05
255	0.9999925173	6.306048499e-05
256	0.9999925173	6.258939234e-05
257	0.9999925173	6.250348872e-05
258	0.9999925173	6.115106691e-05
259	0.9999925173	6.053559081e-05
260	0.9999925173	6.030063678e-05
261	0.9999925173	6.000796648e-05
262	0.9999925173	5.972538296e-05
263	0.9999925173	5.946162074e-05
264	0.9999925173	5.922551424e-05
265	0.9999925173	5.882153246e-05
266	0.9999925173	5.85370793e-05
267	0.9999925173	5.834817055e-05
268	0.9999925173	5.817282384e-05
269	0.9999925173	5.746886445e-05
270	0.9999925173	5.731097605e-05
271	0.9999925173	5.699731153e-05
272	0.9999925173	5.691918262e-05
273	0.9999925173	5.66309652e-05
274	0.9999925173	5.649149849e-05
275	0.9999925173	5.641436506e-05
276	0.9999925173	5.626154325e-05
277	0.9999925173	5.596184038e-05
278	0.9999925173	5.551188111e-05
279	0.9999925173	5.541137002e-05
280	0.9999925173	5.524856846e-05
281	0.9999925173	5.516535156e-05
282	0.9999925173	5.470882356e-05
283	0.9999925173	5.452193431e-05
284	0.9999925173	5.430367147e-05
285	0.9999925173	5.362939086e-05
286	0.9999925173	5.328344647e-05
287	0.9999925173	5.319262612e-05
288	0.9999925173	5.311439017e-05
289	0.9999925173	5.268623863e-05
290	0.9999925173	5.25401247e-05
291	0.9999925173	5.244279628e-05
292	0.9999925173	5.236344711e-05
293	0.9999925173	5.209250961e-05
294	0.9999925173	5.20153298e-05
295	0.9999925173	5.176724546e-05
296	0.9999925173	5.169170693e-05
297	0.9999925173	5.165333289e-05
298	0.9999925173	5.155465933e-05
299	0.9999925173	5.117892199e-05
300	0.9999925173	5.065893321e-05
301	0.9999925173	5.062299256e-05
302	0.9999925173	5.058466133e-05
303	0.9999925173	5.000862968e-05
304	0.9999925173	4.993841821e-05
305	0.9999925173	4.980488511e-05
306	0.9999925173	4.97479538e-05
307	0.9999925173	4.955680434e-05
308	0.9999925173	4.951450191e-05
309	0.9999925173	4.871990414e-05
310	0.9999925173	4.866453206e-05
311	0.9999925173	4.861321324e-05
312	0.9999925173	4.846781648e-05
313	0.9999925173	4.828592602e-05
314	0.9999925173	4.815137247e-05
315	0.9999925173	4.811577078e-05
316	0.9999925173	4.804321868e-05
317	0.9999925173	4.781669588e-05
318	0.9999925173	4.755780758e-05
319	0.9999925173	4.755298361e-05
320	0.9999925173	4.747568962e-05
321	0.9999925173	4.724496013e-05
322	0.9999925173	4.714305751e-05
323	0.9999925173	4.685409081e-05
324	0.9999925173	4.667163661e-05
325	0.9999925173	4.660918557e-05
326	0.9999925173	4.641006872e-05
327	0.9999925173	4.597266531e-05
328	0.9999925173	4.588408567e-05
329	0.9999925173	4.580816894e-05
330	0.9999925173	4.571180389e-05
331	0.9999925173	4.529406026e-05
332	0.9999925173	4.519621805e-05
333	0.9999925173	4.517910583e-05
334	0.9999925173	4.511509201e-05
335	0.9999925173	4.501834875e-05
336	0.9999925173	4.495991174e-05
337	0.9999925173	4.492319682e-05
338	0.9999925173	4.486384283e-05
339	0.9999925173	4.47427086e-05
340	0.9999925173	4.467489483e-05
341	0.9999925173	4.428611281e-05
342	0.9999925173	4.423740935e-05
343	0.9999925173	4.420595727e-05
344	0.9999925173	4.417579324e-05
345	0.9999925173	4.406282976e-05
346	0.9999925173	4.380786628e-05
347	0.9999925173	4.375520946e-05
348	0.9999925173	4.369681884e-05
349	0.9999925173	4.361999582e-05
350	0.9999925173	4.360925966e-05
351	0.9999925173	4.358596049e-05
352	0.9999925173	4.343584681e-05
353	0.9999925173	4.308736199e-05
354	0.9999925173	4.298559496e-05
355	0.9999925173	4.293205327e-05
356	0.9999925173	4.281703105e-05
357	0.9999925173	4.275320633e-05
358	0.9999925173	4.248659327e-05
359	0.9999925173	4.22952654e-05
360	0.9999925173	4.225944963e-05
361	0.9999925173	4.209009362e-05
362	0.9999925173	4.205405306e-05
363	0.9999925173	4.202444564e-05
364	0.9999925173	4.192816979e-05
365	0.9999925173	4.05879399e-05
366	0.9999925173	4.033650875e-05
367	0.9999925173	4.028059076e-05
368	0.9999925173	4.007443064e-05
369	0.9999925173	4.002930591e-05
370	0.9999925173	3.992179794e-05
371	0.9999925173	3.981908895e-05
372	0.9999925173	3.959074646e-05
373	0.9999925173	3.922553833e-05
374	0.9999925173	3.9117513e-05
375	0.9999925173	3.894812488e-05
376	0.9999925173	3.894033946e-05
377	0.9999925173	3.88440422e-05
378	0.9999925173	3.864548196e-05
379	0.9999925173	3.861427964e-05
380	0.9999925173	3.857471031e-05
381	0.9999925173	3.854329034e-05
382	0.9999925173	3.848458929e-05
383	0.9999925173	3.824273471e-05
384	0.9999925173	3.808100356e-05
385	0.9999925173	3.804214427e-05
386	0.9999925173	3.778750904e-05
387	0.9999925173	3.773729988e-05
388	0.9999925173	3.767079558e-05
389	0.9999925173	3.765427209e-05
390	0.9999925173	3.762784734e-05
391	0.9999925173	3.757018459e-05
392	0.9999925173	3.753527866e-05
393	0.9999925173	3.738341665e-05
394	0.9999925173	3.725117517e-05
395	0.9999925173	3.722639171e-05
396	0.9999925173	3.719422602e-05
397	0.9999925173	3.719173198e-05
398	0.9999925173	3.715701873e-05
399	0.9999925173	3.691757612e-05
400	0.9999925173	3.67702562e-05
401	0.9999925173	3.67059498e-05
402	0.9999925173	3.665610814e-05
403	0.9999925173	3.662095959e-05
404	0.9999925173	3.643185817e-05
405	0.9999925173	3.632675504e-05
406	0.9999925173	3.628122712e-05
407	0.9999925173	3.61474621e-05
408	0.9999925173	3.61146613e-05
409	0.9999925173	3.605930706e-05
410	0.9999925173	3.592837861e-05
411	0.9999925173	3.586006533e-05
412	0.9999925173	3.584929348e-05
413	0.9999925173	3.570196999e-05
414	0.9999925173	3.559584284e-05
415	0.9999925173	3.554100239e-05
416	0.9999925173	3.543675559e-05
417	0.9999925173	3.533315459e-05
418	0.9999925173	3.524789322e-05
419	0.9999925173	3.513857626e-05
420	0.9999925173	3.509413302e-05
421	0.9999925173	3.503582089e-05
422	0.9999925173	3.490087842e-05
423	0.9999925173	3.46895197e-05
424	0.9999925173	3.459745054e-05
425	0.9999925173	3.454845094e-05
426	0.9999925173	3.453630541e-05
427	0.9999925173	3.447952396e-05
428	0.9999925173	3.431582326e-05
429	0.9999925173	3.41509915e-05
430	0.9999925173	3.410539578e-05
431	0.9999925173	3.397007511e-05
432	0.9999925173	3.390324968e-05
433	0.9999925173	3.38750659e-05
434	0.9999925173	3.380118651e-05
435	0.9999925173	3.376160291e-05
436	0.9999925173	3.360320072e-05
437	0.9999925173	3.358334826e-05
438	0.9999925173	3.357291181e-05
439	0.9999925173	3.355206387e-05
440	0.9999925173	3.350920126e-05
441	0.9999925173	3.350350314e-05
442	0.9999925173	3.347784552e-05
443	0.9999925173	3.325760599e-05
444	0.9999925173	3.30901339e-05
445	0.9999925173	3.304200846e-05
446	0.9999925173	3.295432797e-05
447	0.9999925173	3.289006795e-05
448	0.9999925173	3.284880738e-05
449	0.9999925173	3.283348988e-05
450	0.9999925173	3.280818192e-05
451	0.9999925173	3.275119353e-05
452	0.9999925173	3.271548479e-05
453	0.9999925173	3.269040876e-05
454	0.9999925173	3.262461449e-05
455	0.9999925173	3.255609426e-05
456	0.9999925173	3.249905235e-05
457	0.9999925173	3.247467921e-05
458	0.9999925173	3.242838774e-05
459	0.9999925173	3.236240437e-05
460	0.9999925173	3.226052673e-05
461	0.9999925173	3.224403891e-05
462	0.9999925173	3.215936983e-05
463	0.9999925173	3.204013021e-05
464	0.9999925173	3.199016724e-05
465	0.9999925173	3.196643635e-05
466	0.9999925173	3.195727011e-05
467	0.9999925173	3.192770908e-05
468	0.9999925173	3.171073429e-05
469	0.9999925173	3.168841633e-05
470	0.9999925173	3.16272819e-05
471	0.9999925173	3.159097731e-05
472	0.9999925173	3.144242642e-05
473	0.9999925173	3.131548702e-05
474	0.9999925173	3.128283964e-05
475	0.9999925173	3.121832273e-05
476	0.9999925173	3.117419347e-05
477	0.9999925173	3.102906075e-05
478	0.9999925173	3.100998612e-05
479	0.9999925173	3.094039905e-05
480	0.9999925173	3.092984485e-05
481	0.9999925173	3.089982711e-05
482	0.9999925173	3.086446091e-05
483	0.9999925173	3.085779585e-05
484	0.9999925173	3.077937436e-05
485	0.9999925173	3.076193032e-05
486	0.9999925173	3.070370739e-05
487	0.9999925173	3.067342205e-05
488	0.9999925173	3.06583543e-05
489	0.9999925173	3.061109233e-05
490	0.9999925173	3.052538138e-05
491	0.9999925173	3.043813619e-05
492	0.9999925173	3.029896919e-05
493	0.9999925173	3.022990305e-05
494	0.9999925173	3.016748413e-05
495	0.9999925173	3.012415411e-05
496	0.9999925173	3.00627271e-05
497	0.9999925173	3.00462036e-05
498	0.9999925173	2.99930544e-05
499	0.9999925173	2.994068302e-05
500	0.9999925173	2.984066432e-05
501	0.9999925173	2.97715732e-05
502	0.9999925173	2.975451094e-05
503	0.9999925173	2.971721622e-05
504	0.9999925173	2.969076115e-05
505	0.9999925173	2.965445656e-05
506	0.9999925173	2.958268051e-05
507	0.9999925173	2.956106188e-05
508	0.9999925173	2.952512123e-05
509	0.9999925173	2.951784782e-05
510	0.9999925173	2.949113228e-05
511	0.9999925173	2.948876312e-05
512	0.9999925173	2.946460585e-05
513	0.9999925173	2.940170703e-05
514	0.9999925173	2.929178708e-05
515	0.9999925173	2.925465827e-05
516	0.9999925173	2.918974353e-05
517	0.9999925173	2.914503268e-05
518	0.9999925173	2.895520517e-05
519	0.9999925173	2.89077416e-05
520	0.9999925173	2.885368076e-05
521	0.9999925173	2.883258485e-05
522	0.9999925173	2.881682313e-05
523	0.9999925173	2.880076883e-05
524	0.9999925173	2.8786313e-05
525	0.9999925173	2.878576888e-05
526	0.9999925173	2.871425686e-05
527	0.9999925173	2.869217618e-05
528	0.9999925173	2.845416971e-05
529	0.9999925173	2.836507271e-05
530	0.9999925173	2.820047822e-05
531	0.9999925173	2.816296229e-05
532	0.9999925173	2.807902108e-05
533	0.9999925173	2.806485961e-05
534	0.9999925173	2.804296804e-05
535	0.9999925173	2.802969857e-05
536	0.9999925173	2.800442273e-05
537	0.9999925173	2.799257869e-05
538	0.9999925173	2.798700901e-05
539	0.9999925173	2.792755869e-05
540	0.9999925173	2.788791978e-05
541	0.9999925173	2.78531423e-05
542	0.9999925173	2.781358368e-05
543	0.9999925173	2.779337442e-05
544	0.9999925173	2.777742359e-05
545	0.9999925173	2.773722094e-05
546	0.9999925173	2.771791261e-05
547	0.9999925173	2.768122089e-05
548	0.9999925173	2.764757269e-05
549	0.9999925173	2.759182775e-05
550	0.9999925173	2.755598878e-05
551	0.9999925173	2.753629689e-05
552	0.9999925173	2.741402446e-05
553	0.9999925173	2.735799407e-05
554	0.9999925173	2.727169619e-05
555	0.9999925173	2.72309512e-05
556	0.9999925173	2.721729996e-05
557	0.9999925173	2.711639817e-05
558	0.9999925173	2.708980573e-05
559	0.9999925173	2.704569253e-05
560	0.9999925173	2.698338422e-05
561	0.9999925173	2.698465265e-05
562	0.9999925173	2.691290871e-05
563	0.9999925173	2.687999552e-05
564	0.9999925173	2.68519955e-05
565	0.9999925173	2.681537335e-05
566	0.9999925173	2.675455826e-05
567	0.9999925173	2.66771376e-05
568	0.9999925173	2.668588639e-05
569	0.9999925173	2.66505291e-05
570	0.9999925173	2.638560728e-05
571	0.9999925173	2.624759453e-05
572	0.9999925173	2.623928283e-05
573	0.9999925173	2.618067278e-05
574	0.9999925173	2.614137997e-05
575	0.9999925173	2.608328014e-05
576	0.9999925173	2.606580041e-05
577	0.9999925173	2.605330164e-05
578	0.9999925173	2.603868525e-05
579	0.9999925173	2.597937229e-05
580	0.9999925173	2.596949602e-05
581	0.9999925173	2.594763834e-05
582	0.9999925173	2.592256944e-05
583	0.9999925173	2.58645035e-05
584	1	2.583852654e-05
585	1	2.581800686e-05
586	1	2.575010033e-05
587	1	2.573209968e-05
588	1	2.573364106e-05
589	1	2.572299231e-05
590	1	2.568844318e-05
591	1	2.563216126e-05
592	0.9999925173	2.558979817e-05
593	0.9999925173	2.55821412e-05
594	0.9999925173	2.554265394e-05
595	0.9999925173	2.548040093e-05
596	0.9999925173	2.539514669e-05
597	0.9999925173	2.538796962e-05
598	0.9999925173	2.53558521e-05
599	0.9999925173	2.534344432e-05
600	0.9999925173	2.533597824e-05
601	0.9999925173	2.526349215e-05
602	0.9999925173	2.520207585e-05
603	0.9999925173	2.520274664e-05
604	0.9999925173	2.518757899e-05
605	0.9999925173	2.518382008e-05
606	0.9999925173	2.507947159e-05
607	0.9999925173	2.501626949e-05
608	0.9999925173	2.499135758e-05
609	0.9999925173	2.496825109e-05
610	0.9999925173	2.494483597e-05
611	0.9999925173	2.487389305e-05
612	0.9999925173	2.485986539e-05
613	0.9999925173	2.481586993e-05
614	0.9999925173	2.479602105e-05
615	0.9999925173	2.473494192e-05
616	0.9999925173	2.465323072e-05
617	0.9999925173	2.459030871e-05
618	0.9999925173	2.452742773e-05
619	0.9999925173	2.446016701e-05
620	0.9999925173	2.43853296e-05
621	0.9999925173	2.437129837e-05
622	0.9999925173	2.435750976e-05
623	0.9999925173	2.427279251e-05
624	0.9999925173	2.42634889e-05
625	0.9999925173	2.420916938e-05
626	0.9999925173	2.418209704e-05
627	0.9999925173	2.41565643e-05
628	0.9999925173	2.412031501e-05
629	0.9999925173	2.410614284e-05
630	0.9999925173	2.409575099e-05
631	0.9999925173	2.40265671e-05
632	0.9999925173	2.402090644e-05
633	0.9999925173	2.400917301e-05
634	0.9999925173	2.394317002e-05
635	0.9999925173	2.391900204e-05
636	0.9999925173	2.388072612e-05
637	0.9999925173	2.377286492e-05
638	0.9999925173	2.376946638e-05
639	0.9999925173	2.373908827e-05
640	0.9999925173	2.370728473e-05
641	0.9999925173	2.366837192e-05
642	0.9999925173	2.364484797e-05
643	1	2.361942049e-05
644	1	2.361023105e-05
645	1	2.358236304e-05
646	1	2.3566191e-05
647	1	2.353318326e-05
648	1	2.352319637e-05
649	1	2.351375004e-05
650	0.9999925173	2.348593555e-05
651	0.9999925173	2.34192582e-05
652	0.9999925173	2.340625991e-05
653	0.9999925173	2.338060586e-05
654	0.9999925173	2.337175896e-05
655	0.9999925173	2.328973377e-05
656	0.9999925173	2.324276973e-05
657	0.9999925173	2.320537689e-05
658	0.9999925173	2.317214615e-05
659	0.9999925173	2.312381912e-05
660	0.9999925173	2.310260546e-05
661	0.9999925173	2.3051292e-05
662	0.9999925173	2.303156621e-05
663	0.9999925173	2.297586409e-05
664	0.9999925173	2.293950598e-05
665	0.9999925173	2.290616641e-05
666	0.9999925173	2.289278812e-05
667	0.9999925173	2.288529171e-05
668	0.9999925173	2.284399011e-05
669	0.9999925173	2.282741131e-05
670	0.9999925173	2.281484832e-05
671	0.9999925173	2.279011125e-05
672	0.9999925173	2.269225655e-05
673	0.9999925173	2.26874308e-05
674	0.9999925173	2.266721798e-05
675	0.9999925173	2.264414717e-05
676	0.9999925173	2.261735848e-05
677	0.9999925173	2.260380537e-05
678	0.9999925173	2.258529448e-05
679	0.9999925173	2.257981579e-05
680	0.9999925173	2.25787436e-05
681	0.9999925173	2.252515553e-05
682	0.9999925173	2.251838343e-05
683	0.9999925173	2.249947115e-05
684	0.9999925173	2.248675473e-05
685	0.9999925173	2.246015872e-05
686	1	2.239603607e-05
687	1	2.239650883e-05
688	1	2.238787066e-05
689	1	2.237218921e-05
690	1	2.234825138e-05
691	1	2.234543621e-05
692	1	2.230911735e-05
693	1	2.228696709e-05
694	1	2.227817906e-05
695	1	2.223645108e-05
696	1	2.222132446e-05
697	1	2.220285105e-05
698	1	2.21910195e-05
699	1	2.215329305e-05
700	1	2.215103628e-05
701	1	2.214596969e-05
702	1	2.213480893e-05
703	1	2.210929403e-05
704	1	2.210208663e-05
705	1	2.205131729e-05
706	1	2.201972962e-05
707	1	2.196477143e-05
708	1	2.196432364e-05
709	1	2.193401689e-05
710	1	2.189423348e-05
711	1	2.188511363e-05
712	1	2.181385851e-05
713	1	2.177726491e-05
714	1	2.176399545e-05
715	1	2.176575091e-05
716	1	2.175454376e-05
717	1	2.171438036e-05
718	1	2.17049269e-05
719	1	2.163716487e-05
720	1	2.16365476e-05
721	1	2.161723748e-05
722	1	2.161891802e-05
723	1	2.15897459e-05
724	1	2.155372854e-05
725	1	2.148325303e-05
726	1	2.1471698e-05
727	1	2.146808538e-05
728	1	2.144856297e-05
729	1	2.1433654e-05
730	1	2.142625393e-05
731	1	2.140904359e-05
732	1	2.140535961e-05
733	1	2.13786405e-05
734	1	2.135898964e-05
735	1	2.134051444e-05
736	1	2.13239178e-05
737	1	2.131158673e-05
738	1	2.129751446e-05
739	1	2.129566266e-05
740	1	2.128430744e-05
741	1	2.125254851e-05
742	1	2.115389101e-05
743	1	2.115120785e-05
744	1	2.11347361e-05
745	1	2.112824944e-05
746	1	2.110342138e-05
747	1	2.106330615e-05
748	1	2.105313729e-05
749	1	2.100919893e-05
750	1	2.010957117e-05
751	1	2.00756072e-05
752	1	2.006200413e-05
753	1	2.003266788e-05
754	1	2.002046704e-05
755	1	2.000051646e-05
756	1	1.990620303e-05
757	1	1.988570833e-05
758	1	1.983014e-05
759	1	1.982180689e-05
760	1	1.981704002e-05
761	1	1.980120872e-05
762	1	1.976824023e-05
763	1	1.976631885e-05
764	1	1.976713414e-05
765	1	1.976155376e-05
766	1	1.975767889e-05
767	1	1.97306565e-05
768	1	1.972847109e-05
769	1	1.97176154e-05
770	1	1.971231154e-05
771	1	1.966402019e-05
772	1	1.964154345e-05
773	1	1.962095955e-05
774	1	1.957986133e-05
775	1	1.956338422e-05
776	1	1.955703671e-05
777	1	1.95193959e-05
778	1	1.950332019e-05
779	1	1.947085657e-05
780	1	1.94638365e-05
781	1	1.944736474e-05
782	1	1.941228755e-05
783	1	1.940453603e-05
784	1	1.938914716e-05
785	1	1.933746619e-05
786	1	1.933454755e-05
787	1	1.932240023e-05
788	1	1.93039625e-05
789	1	1.928213157e-05
790	1	1.92793735e-05
791	1	1.922415484e-05
792	1	1.918031281e-05
793	1	1.917731746e-05
794	1	1.916076007e-05
795	1	1.913894877e-05
796	1	1.910726655e-05
797	1	1.910168438e-05
798	1	1.909814312e-05
799	1	1.908796e-05
800	1	1.90793129e-05
801	1	1.906511576e-05
802	1	1.904615887e-05
803	1	1.903589725e-05
804	1	1.902989584e-05
805	1	1.90153526e-05
806	1	1.900828079e-05
807	1	1.896642793e-05
808	1	1.895780224e-05
809	1	1.894825422e-05
810	1	1.892809849e-05
811	1	1.888009971e-05
812	1	1.887291194e-05
813	1	1.886407039e-05
814	1	1.8827855e-05
815	1	1.882333254e-05
816	1	1.882024085e-05
817	1	1.880941369e-05
818	1	1.879990492e-05
819	1	1.877404749e-05
820	1	1.875604505e-05
821	1	1.872720298e-05
822	1	1.871219767e-05
823	1	1.870226074e-05
824	1	1.869931891e-05
825	1	1.868542504e-05
826	1	1.867046256e-05
827	1	1.864705279e-05
828	1	1.864412523e-05
829	1	1.863598658e-05
830	1	1.861970571e-05
831	1	1.859718259e-05
832	1	1.852282151e-05
833	1	1.851942654e-05
